record_id,source,source_type,date,rating,title,text,source_url,engagement,app_version,language,dataset_type,text_length
GP-D-c527f05e-b0c0-460b-bbb3-5cee745bfb53,Google Play,App review,2026-07-26,5,,"""Amazing experience with Blinkit!🐥 The delivery was super fast,the products were fresh and well-packed☺, and the app is very easy to use.🤍 It saves so much time, especially🗣️ when you need something urgently. Highly recommended 💎for quick and reliable🦄 grocery delivery!"" ❤",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=c527f05e-b0c0-460b-bbb3-5cee745bfb53,0,18.9.3,en,Detailed review export,273
GP-D-b5cf0319-0809-49f8-8071-1fb3ab5423d4,Google Play,App review,2026-07-20,1,,Complete mis-organised company and staff. I had placed two orders from the blinkit app and the address is in the saved list. while I placed the order with my location live. Says 1.8km away so not sure where they have a store near my house but my saved address is very correct and when the delivery agent calls shows a different location in his map. so disappointed with the customer staff and behaviour. I was charged a cancellation fee as he says it's not a delivery area. No number to call,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=b5cf0319-0809-49f8-8071-1fb3ab5423d4,2,18.9.3,en,Detailed review export,491
GP-D-3b2fb240-7ea6-4325-83b1-f97a76acc22b,Google Play,App review,2026-07-13,5,,"Hands down the best quick delivery app in India!!! Reasons for 5 stars: 1) quick delivery, never faced delivery time of beyond 10 minutes. 2) product restocking - generally Bigbasket or any other apps take 2-3 days for restocking the sold out items but here in maximum 24 hour of timeframe the item will be available again. 3) quick assistance for order cancellation and even quicker refund process. 4) the UI of the app itself is worth of 5 stars (Jiomart dev's should learn something from it).",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=3b2fb240-7ea6-4325-83b1-f97a76acc22b,3,18.9.3,en,Detailed review export,495
GP-D-43ec75d8-2296-441f-8329-d41a0281e6a6,Google Play,App review,2026-07-12,1,,i have order some items but one item is missing but it is showing in bill so I contact customer care that item is out of stock at Dark store. If item is out of stock it should not be in my bill. if i have not checked properly then they just charge me with out delivery. i don't get any refund or coupon for missing item. worst service,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=43ec75d8-2296-441f-8329-d41a0281e6a6,4,18.9.3,en,Detailed review export,334
GP-D-53fb5054-1090-43bb-a3c3-4b4a445f8640,Google Play,App review,2026-07-20,1,,"★☆☆☆☆ – Completely Disappointed, Waste of Money I am extremely disappointed with the Hammer 8-in-1 USB Type-C Hub. I bought this product specifically to use with my Samsung Galaxy Tab A9+, but it does not work at all. The hub is completely incompatible with the tablet, making it useless for my needs. The biggest problem is that the product information does not clearHere's a strongly negative review that stays factual and focuses on your experience: Writing ★☆☆☆☆ – Completely Disappointed",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=53fb5054-1090-43bb-a3c3-4b4a445f8640,2,18.9.3,en,Detailed review export,492
GP-D-3a8c494c-10f9-4158-a2e5-0ba9f72fb689,Google Play,App review,2026-07-22,5,,"yesterday I want to purchase a engineering calci but I couldn't find it. because it was already 10 pm, suddenly I remember blinkit then I installed the app I booked the engineering calci i received it with in 10 mins that was really awesome i couldn't believe how fast my tension was gone. Thank you blinkit",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=3a8c494c-10f9-4158-a2e5-0ba9f72fb689,2,18.9.3,en,Detailed review export,307
GP-D-f05e20cd-a258-4635-8c76-94e1c355f686,Google Play,App review,2026-07-22,1,,one of the item is missing from the past 3-4 times and now they are saying we delivered it but I didn't get it. paying extra just to be delivered less items. it's a very malicious act. Deleting the app,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=f05e20cd-a258-4635-8c76-94e1c355f686,1,18.9.3,en,Detailed review export,201
GP-D-170ce0c4-9855-4ac0-a8b9-4ec729de7aed,Google Play,App review,2026-07-26,5,,Good. The delivery timings are always met. The delivered items as per order are in sync except few isolated cases. The delivered product comes intact as from shelf except very few exceptions wherein handling wear and tear noticed. I am frequent user.,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=170ce0c4-9855-4ac0-a8b9-4ec729de7aed,0,18.13.0,en,Detailed review export,250
GP-D-2cb09600-866c-4a60-b681-a83b02aa38cf,Google Play,App review,2026-07-29,5,,"Best instant delivery app, no extra charges ,delivery is within 7 minutes . If you are in hurry and can't go to shop Blinkit is the best option .You can get all products A-Z ,all daily essentials, even you can order phone, TV , PS5!! and they'll deliver within an hour .Best experience with Blinkit so far ,just go for it!",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=2cb09600-866c-4a60-b681-a83b02aa38cf,1,18.13.0,en,Detailed review export,322
GP-D-3ee667b2-515b-4fff-ac9f-6be68c123ba0,Google Play,App review,2026-07-10,5,,blinkit is a really good app for affordable and getting anything delivered anytime. The only problem is the lack of cancellation or return option. Why isn't there a clear return or cancellation button but instead an ai assistant that makes 0 sense and doesn't work properly. Maybe actually keep a real person for the customer chat and not automated chat as it is very difficult to access.,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=3ee667b2-515b-4fff-ac9f-6be68c123ba0,7,18.7.0,en,Detailed review export,388
GP-D-712c11ed-93f6-457d-9166-18333ef6f2cc,Google Play,App review,2026-07-29,5,,"Unmatched Quality, Genius Design, and Total Game-Changer! ​I rarely leave reviews, but after using this kit consistently over the past few weeks, I felt compelled to share my experience. Simply put, this is hands-down one of the best investments I have ever made. From the moment the package arrived, it was clear that the creators put an immense amount of thought, care, and precision into every single detail. ​Unboxing & First Impressions ​The packaging alone deserves a five-star rating.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=712c11ed-93f6-457d-9166-18333ef6f2cc,0,18.13.0,en,Detailed review export,491
GP-D-b106805a-33c7-4e93-b456-7001c1618375,Google Play,App review,2026-07-23,1,,"Extremely Disappointed with the Service – Beware! ​I placed an order worth ₹155 today. The app shows that the order has been delivered, but I have not received it. On top of that, the delivery agent called me and gave false assurances about the delivery, but never delivered it! ​My money was deducted without delivering the parcel. This is terrible service and totally unacceptable. Everyone, please beware of this app! I demand an immediate refund for my money.😡😡😡😡😡😡",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=b106805a-33c7-4e93-b456-7001c1618375,2,18.13.0,en,Detailed review export,469
GP-D-ae3ba5f1-da53-4af6-80d2-d02f8ce7ab89,Google Play,App review,2026-07-17,1,,"Very disappointing experience with this app. I purchased the Fiama Shower Gel and Renee Lip Gloss under a Buy 1 Get 1 offer, but I received only one item. When I contacted customer support, the first representative assured me that I would receive a refund. However, after my call was transferred to another representative, I was told that neither a refund nor a return was possible. This is completely unacceptable. The customer service is inconsistent and unhelpful. I feel misled and cheated.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=ae3ba5f1-da53-4af6-80d2-d02f8ce7ab89,1,18.9.3,en,Detailed review export,494
GP-D-ec764e19-b717-4aee-824f-38e496758a37,Google Play,App review,2026-07-21,1,,"​Worst experience with Blinkit. I was accidentally charged twice for a single order—first through the app interface and then again via the delivery partner's payment link/QR code. The amount was debited from my bank account both times. ​To make matters worse, the delivery partner misbehaved with me at my doorstep while pushing for the second payment. He assured me that the extra amount would be refunded within 5 to 7 business days, but today is the 6th day and I still haven't received my refund",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=ec764e19-b717-4aee-824f-38e496758a37,2,18.9.3,en,Detailed review export,499
GP-D-5ec3cbd6-f266-43cd-8cba-0afc832b195a,Google Play,App review,2026-07-20,5,,"My order was delivered very quickly, the packaging was neat, and all the products were fresh and exactly as ordered. The app is easy to use, and the delivery partner was polite and professional. Overall, a smooth and reliable service. Highly recommended for quick grocery shopping! 😊",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=5ec3cbd6-f266-43cd-8cba-0afc832b195a,2,18.9.3,en,Detailed review export,283
GP-D-e1bca78c-c2bf-495b-8935-dd86e484b8b6,Google Play,App review,2026-07-30,4,,"My experience with blinkit was nice, the delivery partners had a very polite behaviour and professional attitude, expect some (1-2), beyond that service was nice and fast, product came clean and the paper bags were also good. But in Srinagar, blinkit does have much options currently. And also it takes them a lot of time to restock items, hope this issues resolves in future.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=e1bca78c-c2bf-495b-8935-dd86e484b8b6,0,18.13.0,en,Detailed review export,376
GP-D-9d1f2091-bb08-4e89-9550-2c2af3bd564a,Google Play,App review,2026-07-27,1,,"Hello, I'm disappointed with the delivery experience. Your service advertises **door-to-door delivery**, but every time I place an order, the rider calls me from the road while sitting on their bike and asks me to come downstairs to collect it. I live on the 2nd floor. It's not that I'm unable to come down, but if your service promises door-to-door delivery, I expect the order to be delivered to my flat unless there is a genuine reason that makes it impossible.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=9d1f2091-bb08-4e89-9550-2c2af3bd564a,0,18.13.0,en,Detailed review export,465
GP-D-581bf5fe-ab42-4c13-93da-b41c4058b9c0,Google Play,App review,2026-07-11,1,,"I've complained about this issue over 10 times but nothing has changed. Blinkit keeps packing heavy items like milk in thin paper bags that tear, leaving my groceries scattered across the floor. Customer support only repeats, ""Sorry, it won't happen again,"" yet it always does. Offering a ₹9 handling charge refund is not a solution. Poor packaging, poor customer service, no accountability. I wouldn't recommend ordering heavy items from Blinkit.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=581bf5fe-ab42-4c13-93da-b41c4058b9c0,3,18.9.2,en,Detailed review export,447
GP-D-293ef24b-e41a-4f8c-a430-95f98a21bb5b,Google Play,App review,2026-07-30,1,,"I am very disappointed with my experience using Blinkit. The delivery was delayed, and the items I received were not in the expected condition. It was frustrating to deal with the issue because customer support did not provide a satisfactory solution. The app has potential, but the inconsistent service, poor order handling, and lack of timely assistance made the overall experience unpleasant. I hope these issues are addressed so customers can rely on the service in the future.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=293ef24b-e41a-4f8c-a430-95f98a21bb5b,0,18.13.0,en,Detailed review export,481
GP-D-ae63966a-003e-4a27-abc6-5fe30610ea0b,Google Play,App review,2026-07-20,1,,"If you order a lot from blinkit, blinkit will consider you as a liability and not a patron customer, sometimes they forget to send you parts of your order and sometimes, they automatically remove certain orders from the list for which you have paid full price already. And you can't complain about it because they have a chat bot on the other end, it will keep on repeating your sentences like a parrot, only adding ""I understand your frustration"". last minute app has become a last resort app.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=ae63966a-003e-4a27-abc6-5fe30610ea0b,0,18.9.3,en,Detailed review export,494
GP-D-1dea7d3e-8310-40eb-a1fb-f0de10739b92,Google Play,App review,2026-06-10,1,,"Very disappointing experience. My order was accepted, a rider was assigned, and after making me wait for a long time the order got cancelled. It was already very late at night, and because of this I could not arrange food elsewhere easily. Support was unable to provide any proper solution or replacement order. This caused unnecessary stress, inconvenience, and wasted my time completely.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=1dea7d3e-8310-40eb-a1fb-f0de10739b92,14,17.95.3,en,Detailed review export,389
GP-D-58f291d2-d6c7-4f79-91df-c390ded2d84c,Google Play,App review,2026-07-12,1,,"Worst customer service. I have ordered Boat ear bud, which I found dirty after opening the box. While connecting with customer care, they have told that they can't do anything and I have to use this used product . Can't imagine pathetic customer service like this from any other platform. I will ask everyone not to buy anything from Blinkit.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=58f291d2-d6c7-4f79-91df-c390ded2d84c,3,18.9.2,en,Detailed review export,342
GP-D-52f4e0cc-c60d-4983-86b4-d6bb84d968cc,Google Play,App review,2026-07-24,1,,"The service I ordered was very poor. The order was accepted at 7:00 PM, and it was stated that delivery would occur within 9 minutes. However, I checked my phone at 7:10 PM, and the estimated delivery time remained at 10 minutes.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=52f4e0cc-c60d-4983-86b4-d6bb84d968cc,1,18.9.3,en,Detailed review export,229
GP-D-99fa58ce-64a2-48df-90bb-d75595dd67f8,Google Play,App review,2026-07-30,4,,"IT'S A VERY good app, the only problem is about the location sometimes I have to tell the location to the delivery boy several times good app nice app and the second problem is they aren't keeping the small packet like If I want to buy chips and I want a 10 rupee packet it's not available !!! it's not good challlooo baaki overall good",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=99fa58ce-64a2-48df-90bb-d75595dd67f8,0,18.13.0,en,Detailed review export,336
GP-D-adc69846-8437-4d19-bf6a-2ba13ffb5993,Google Play,App review,2026-07-30,1,,"★☆ Very poor customer service I had to request an exchange for a mistaken order. The product was sealed and unused. But Blinkit customer care was not helpful at all. Responses are delayed, unclear.No proper resolution and no option to talk to a supervisor. Delivery is fast but support is terrible. Really disappointed. Please improve your customer service.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=adc69846-8437-4d19-bf6a-2ba13ffb5993,0,18.13.0,en,Detailed review export,357
GP-D-2e1509c6-ad4c-48de-9f20-554d563f8264,Google Play,App review,2026-07-24,2,,worst customer support... there is no call option and through texts they won't understand the problem and keep on sending the same messages... worst ke worsttt it is .... if u have cash and no amount in account then u should opt for blinkit. becz the delivery partner won't accept cash because they won't have change nither in their account .... worst chiii,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=2e1509c6-ad4c-48de-9f20-554d563f8264,0,18.9.3,en,Detailed review export,357
GP-D-6f0a9dc1-6280-4455-b285-2e412fe3c560,Google Play,App review,2026-07-15,5,,"I accidentally ordered the wrong product today, but Blinkit's customer service was outstanding. I requested a return through the chat box right after delivery. They collected the item and processed my refund immediately. I am incredibly satisfied with this quick and hassle-free service. Thank you, Blinkit!""",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=6f0a9dc1-6280-4455-b285-2e412fe3c560,2,18.9.3,en,Detailed review export,308
GP-D-5a1fcc64-7c59-45f5-975d-634295053c45,Google Play,App review,2026-07-16,1,,I have ordered some products from blinkit. I have recieved a bad quality damaged product from them. when I approach to the customer support they told me they can not do anything regarding this matter. I want to know is there any replacement or refund policy there. or customer are getting duped by getting damaged product. I will definitely going to raise a complaint in consumer court this practice of no replacement no refund should be taken very seriously.,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=5a1fcc64-7c59-45f5-975d-634295053c45,1,18.9.3,en,Detailed review export,459
GP-D-a60a5d53-bf69-4435-abaf-696cd0214c98,Google Play,App review,2026-07-18,1,,"Packing shows that how the products kept, while ordering along with my order it was mentioned rusk as a free gift, which I didn't receive Tried to complain, but no results, only bot replying, and nothing about the free gift, I sent a picture of the package, but ok thank you mentioned, no action",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=a60a5d53-bf69-4435-abaf-696cd0214c98,2,18.9.3,en,Detailed review export,295
GP-D-cd6c16f2-baf2-4308-891f-a161bdb61193,Google Play,App review,2026-05-31,3,,"1. When I send audio recording delivery instructions, I tried to play it back, it just turns off after few seconds, so I can't hear back what I recorded. 2. There must be a save for later option like amazon. It helps to add product which I have seen but don't want to buy now. 3. Also if price has been increased or decreased, I must know. It becomes difficult to order when I have large list of items.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=cd6c16f2-baf2-4308-891f-a161bdb61193,13,17.97.2,en,Detailed review export,402
GP-D-504803e8-d94d-4ba5-804d-0ded698b36d5,Google Play,App review,2026-07-26,1,,"My location (Bantalab) has been showing ""Currently unavailable due to high demand"" for over a week, while nearby areas like Chinore are available. What kind of fairness is this? Please explain why my area is still unavailable. Also, products from your store often arrive covered in dust, which reflects poor storage and quality control. Please fix these issues instead of sending generic replies.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=504803e8-d94d-4ba5-804d-0ded698b36d5,0,18.13.0,en,Detailed review export,396
GP-D-c4800b8b-22dc-4d8d-a252-16f6b69f4d7c,Google Play,App review,2026-07-16,2,,"It was a very bad experience,, The delivery guy refused to deliver the doorstep...when informed I was not well to come downstairs je asked to cancel the order later another day, again they took an hour to deliver the order.... getting bad day by day...nd on the top of that charging us handling fee",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=c4800b8b-22dc-4d8d-a252-16f6b69f4d7c,4,18.9.3,en,Detailed review export,298
GP-D-69347312-a938-4eb8-8078-353aac5493b5,Google Play,App review,2026-07-20,5,,Most helpful app for students and for instant need of any item. The only issue is that the variety of items are less and most of the things are not in the store but it's ok most of the things are still very useful.,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=69347312-a938-4eb8-8078-353aac5493b5,1,18.9.3,en,Detailed review export,214
GP-D-34852759-e2f3-428d-89cb-a38dd272d433,Google Play,App review,2026-07-26,3,,"Blinkit is a useful app. The only issues are that a lot of necessary items are often out of stock, and deliveries are very late. I’m quite dissatisfied with the delivery time. On the positive side, the new print delivery feature is really useful. I hope Blinkit resolves the stock and delivery issues soon.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=34852759-e2f3-428d-89cb-a38dd272d433,0,18.13.0,en,Detailed review export,306
GP-D-42f8f60a-dab1-40a7-9284-57d21649d00c,Google Play,App review,2026-07-27,5,,"it's one of the most convenient apps ever. But I had one suggestion, it would be great if we could have scheduled delivery options so it becomes even more convenient. kudos to the team for their constant efforts!",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=42f8f60a-dab1-40a7-9284-57d21649d00c,0,18.13.0,en,Detailed review export,212
GP-D-d3b46857-eb9f-4426-98af-c0fec19eb77b,Google Play,App review,2026-07-18,1,,probably the worst app and worst experience I've ever had. refunds are not processed sooner.. for that matter they are not processed at all. my money is not being refund since the last two weeks. and every time I start a chat in their customer help they do not provide a resolution in state they just keep on extending the time frame. if you want an app which gives you were the product.. please do not go for blinkit at all because this app is a fraud and probably has the worst customer experience.,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=d3b46857-eb9f-4426-98af-c0fec19eb77b,1,18.9.3,en,Detailed review export,500
GP-D-3818fbd2-f232-4c6b-b6d2-6addd614ad06,Google Play,App review,2026-07-19,5,,"Great experience with the customer support team! I had to return an unstable laptop table, and the executive was very helpful in resolving the issue quickly, arranging a pickup, and processing a full refund back to my original payment source without any hassle. Super fast service.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=3818fbd2-f232-4c6b-b6d2-6addd614ad06,3,18.9.3,en,Detailed review export,281
GP-D-d9f495d0-4845-4ab5-ba61-f3ee79481919,Google Play,App review,2026-05-26,5,,"UPI option not showing. * Reviewing again after the problem was solved. I really love blinkit, I use it more than my social media 😂. Love all the products, arrives on time and quickly. I don't have to keep waiting, no matter the weather. Delivery persons are really nice as well. The only thing I wish blinkit had was more of Amul ice cream options. Btw I'm reviewing this from Siliguri. My all time fav app, not even exaggerating. ❤️",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=d9f495d0-4845-4ab5-ba61-f3ee79481919,19,17.97.2,en,Detailed review export,434
GP-D-e76ba37a-1dd2-4433-8660-dd21a7795682,Google Play,App review,2026-07-27,3,,"Please add the upi id payment and cart sharing option. I don't use upi apps on my phone and usually pay from my mother's phone. its kind of frustrating, i can't share the cart to another device, and mom's phone is kinda old, so a lot lagging occurs and i can't order from her phone. A company should provide multiple options for payments because every costumer is different.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=e76ba37a-1dd2-4433-8660-dd21a7795682,1,18.13.0,en,Detailed review export,374
GP-D-755b8056-e623-4ebc-bcab-4a76d7ae5296,Google Play,App review,2026-07-26,1,,"it used to be awesome. It has been weeks it's not delivering anything in Parle East provided the bill is upwards of 40,000 (Tried putting dyson wrap in basket) . If centre is not available temporarily and will be back in a month, ok- but say so. currently not delivering due to high demand is what it says all day n night and only for Parle East- is frustrating! be transparent and tell us kindly when will it restart in Parle East.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=755b8056-e623-4ebc-bcab-4a76d7ae5296,1,18.13.0,en,Detailed review export,432
GP-D-4bbc26a4-333c-4e39-8aa6-815e5e739c84,Google Play,App review,2026-07-16,5,,Each and every detail of the apps interface is to good the delivery experience is fantastic and effortless. The only thing is it has very limited offers on different products and prices are somewhat higher as compared to other quick commerce platform. It's in my area I can't tell about others. Thank you! ❤,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=4bbc26a4-333c-4e39-8aa6-815e5e739c84,4,18.7.0,en,Detailed review export,307
GP-D-fb9aa10b-b2d2-42fe-a695-3844a584d59c,Google Play,App review,2026-07-30,1,,"I ordered Amul Rajbhog ice cream (1 liter) on July 21, 2026. The order was subsequently cancelled, and I was informed that the refund would be processed by the 28th.. however, it is now the 30th, and I still haven't received the refund. Meanwhile, Blinkit shows the refund as completed—how is that possible? To make matters worse, I cannot even find a helpline number to contact Blinkit for assistance. Other delivery apps are far better than this. very disappointed...",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=fb9aa10b-b2d2-42fe-a695-3844a584d59c,1,18.13.0,en,Detailed review export,469
GP-D-bf0e532b-9d4d-42af-8f7f-cb4611dd9139,Google Play,App review,2026-07-14,5,,"This is a great app. Not only does it deliver our items in less than 10 mins, it also prints doodles, creative puzzles etc., on their packages. Absolutely love it!!!",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=bf0e532b-9d4d-42af-8f7f-cb4611dd9139,2,18.9.3,en,Detailed review export,165
GP-D-7b06da45-98bc-429c-b606-223b51fad91f,Google Play,App review,2026-05-25,1,,"Worst experience with this app. I ordered one product but received a completely different item. When I complained, they refunded only the discounted amount and did not return the full amount I paid after applying the offer. This mistake was from their side, so customers should not suffer the loss. Very disappointing service.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=7b06da45-98bc-429c-b606-223b51fad91f,22,17.97.2,en,Detailed review export,326
GP-D-7e40513f-cfe0-49a9-8bce-65b5820ea0cb,Google Play,App review,2026-07-29,4,,App is good but the discounts on cards and UPI are limited now. not like they used to offer earlier. local retailers now give more discount than blinkit. so now we are thinking of moving out from the app to the local store.,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=7e40513f-cfe0-49a9-8bce-65b5820ea0cb,0,18.13.0,en,Detailed review export,223
GP-D-f75890e6-c1bb-41aa-b086-52b5e2269741,Google Play,App review,2026-07-11,1,,"Horrible return policy. I bought a 45W PD 3.0/PPS upto 45W fast charging adapter but the charging was stuck at 18W on my Pixel 8 Pro. Customer service kept finding ways to prove how it is supposed to charge my Pixel at a very slow speed. They do not care about their customers and would sell them products that fake their details, without even testing them.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=f75890e6-c1bb-41aa-b086-52b5e2269741,3,18.9.3,en,Detailed review export,357
GP-D-b8db02df-85a6-45c8-8869-b69adea33065,Google Play,App review,2026-07-14,2,,"I am a Blinkit customer and had ordered a product (Ant Esports GM40 RGB Optical Wired Gaming Mouse) from the platform. Due to a technical issue on your end, my online transaction got stuck in the processing stage, and I was given a date of July 14, 2026. Today is July 14, yet I have not received the refund, and the order history is no longer visible on the Blinkit platform. My point is that when we place an order on Blinkit and an issue arises on your side, the customer is forced to send emails",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=b8db02df-85a6-45c8-8869-b69adea33065,1,18.9.3,en,Detailed review export,499
GP-D-ced6dd13-1931-4f97-9923-a648465bc15d,Google Play,App review,2026-07-19,1,,"I placed an order worth ₹196 (4 items) with an estimated delivery time of 17 minutes. After waiting for 45 minutes, Blinkit cancelled my order from their side without any explanation. I was then told that my refund would be processed by 24th July, even though refunds are usually completed within 24–48 hours. This is very disappointing. Please process my refund as soon as possible and explain the reason for the cancellation and the delayed refund.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=ced6dd13-1931-4f97-9923-a648465bc15d,1,18.9.3,en,Detailed review export,450
GP-D-07d83d8a-1a3a-418c-ac4f-c98cdb0b89be,Google Play,App review,2026-07-28,5,,Best app for fastest delivery available on playstore unlike jiomart which crashes regularly blinkit never does I used to order things which are very necessary at the point of time and it never dissappointed me. A big thanks from me to the developers and delivery persons.,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=07d83d8a-1a3a-418c-ac4f-c98cdb0b89be,0,18.13.0,en,Detailed review export,271
GP-D-c331cc06-4447-4311-9f8d-0b1cd7bb5580,Google Play,App review,2026-07-05,1,,"Very poor customer support. There is no chat or customer care number to contact. I received a defective product, and the only option was email. The replies were generic and did not provide any proper solution. They never tried to contact me, yet claimed I was unreachable. Instead of resolving genuine issues, they make excuses. This experience was frustrating and disappointing. Customer service needs significant improvement.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=c331cc06-4447-4311-9f8d-0b1cd7bb5580,7,17.99.1,en,Detailed review export,427
GP-D-4f1ebc4f-5e68-45af-9b70-500998f4dbe1,Google Play,App review,2026-07-10,1,,"The delivery partners assigned are very rude and irresponsible. I had to cancel my order ( ice cream )just for him,as he asked me to collect order from some other place very rudely. I have imported my permanent address from Zomato and also allowed my precise location to blinkit app. The delivery person was very rude and I also directed him my address via 🤙 call but he asked me to collect order from some other area . I won't suggest any one to use this app only for the delivery person.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=4f1ebc4f-5e68-45af-9b70-500998f4dbe1,5,18.9.2,en,Detailed review export,489
GP-D-644ecac9-4f76-496b-8b5f-33ca8f480256,Google Play,App review,2026-07-19,1,,"Very disappointing experience with Blinkit. I received a product that appeared to have been opened before delivery and had functional issues. I contacted customer support multiple times, explained the problem clearly, and provided the required details, but I did not receive a proper resolution. Instead of helping me with a return or refund, Blinkit kept repeating the same response and eventually closed my complaint without resolving the issue. I trusted Blinkit to deliver genuine, new products,",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=644ecac9-4f76-496b-8b5f-33ca8f480256,2,18.9.3,en,Detailed review export,499
GP-D-00062145-b588-401e-9f4b-d77243341398,Google Play,App review,2026-07-26,1,,very bad app.. I ordered 5 cat food packets they delivered only 3 packets...they told to return the order to get the refund since the order was out of stock its been 20 days and still i didnot receive my money back...there is no way that I could reach out to them.. dishonest app donot order anything scammers!!,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=00062145-b588-401e-9f4b-d77243341398,1,18.9.3,en,Detailed review export,311
GP-D-7cb4dd34-8b7b-42ee-8cfd-7c1195a95aa8,Google Play,App review,2026-07-24,1,,i have purchased few items from blinkit out of all items 1 product was missing. j have raised concern and frequently raised concern for 3 days they didn't resolved issue and now complain window for the same has been closed. worst experience i have faced from purchasing product from blinkit.,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=7cb4dd34-8b7b-42ee-8cfd-7c1195a95aa8,0,18.9.3,en,Detailed review export,291
GP-D-fd270d8d-b2af-4d72-ba6f-0732327cc47b,Google Play,App review,2026-07-26,1,,"Worst app out there. Ordered a towel and the quality was so bad the strands were coming out, the quality was so poor and when i told the executive to refund the money the only thing she says is it will be refunded as a promo code. Why would i wish to buy again from this app when this is the quality of products i get? Just an excuse to force you stay on the app.",https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=fd270d8d-b2af-4d72-ba6f-0732327cc47b,0,18.9.3,en,Detailed review export,363
GP-D-48f75880-6ad3-4e84-b71a-d1830d4ababf,Google Play,App review,2026-07-09,1,,The varieties are many because of which I like this and gave 1star.But the stuff is way too overpriced in comparison to other instant delivery apps. I have seen other apps have way cheaper prices compared to this. The only good thing is variety...,https://play.google.com/store/apps/details?id=com.grofers.customerapp&reviewId=48f75880-6ad3-4e84-b71a-d1830d4ababf,2,18.9.2,en,Detailed review export,247
